experiment_id,timestamp,model_name,feature_set,target_strategy,fold,target,r2,mean_r2,std_r2,runtime_seconds,seed,git_commit,notes
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_TOTAL_ASSETS,-0.011713484912405203,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_TOTAL_LIABILITIES,-0.0027110680499609074,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_TOTAL_STOCKHOLDERS_EQUITY,-0.018052868691864843,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_GROSS_PROFIT,-0.001034779020976373,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_COST_OF_REVENUES,-9.15132014611686e-09,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_REVENUES,-0.0005640886343940554,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_OPERATING_INCOME,-0.000585248637067215,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_OPERATING_EXPENSES,-0.0008385388973777275,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,0,Q0_EBITDA,-2.3636127014059483e-05,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_TOTAL_ASSETS,-0.00281374891603714,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_TOTAL_LIABILITIES,-0.0002990829908022796,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_TOTAL_STOCKHOLDERS_EQUITY,-0.02341085507616092,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_GROSS_PROFIT,-0.006561817746140619,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_COST_OF_REVENUES,-3.163182573828749e-05,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_REVENUES,-0.0004901789590625594,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_OPERATING_INCOME,-0.00011881649969924801,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_OPERATING_EXPENSES,-0.07070918753462108,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,1,Q0_EBITDA,-0.006266727681113027,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,2,Q0_TOTAL_ASSETS,-0.002806656608961733,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
B0,2026-06-09T11:55:19.499679+00:00,B0_baseline,row_history_only,direct_rule,2,Q0_TOTAL_LIABILITIES,-0.0005397632207191361,-0.0011596870587813582,0.003978597625882518,0.025154200000542914,42,a9fe8b9,GroupKFold OOF baseline
